"","site_code","year_min","year_max","X","unique.id","trt_year","trt_year.x","trt.xy","trt.x","trt_year.y","trt.y","year.xy","year.y","block","plot","plot.x","plot.y","site.year.id","site.year.id.x","site.year.id.y","year.x","SRE.L","SRE.G","SIE.L","SIE.G","CDE","SL","SG","SR","CE","x.func","y.func","x.rich","y.rich","c.rich","s.loss","s.gain","s.loss.n","year.y.m"
"1254","kbs.us","0",6,41214,"kbs.us_0 kbs.us_4_NPK_0 NPK_4_2 2_20 20","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"2 2","20 20","20","20","kbs.us_0 kbs.us_4","kbs.us_0","kbs.us_4","0",-236.75,94.85,155.225652173913,-73.8831578947368,203.657505720823,-81.5243478260869,20.9668421052632,-141.9,285,520.85,663.95,11,7,6,5,1,-5,-0.78587625526401
"1255","kbs.us","0",6,41234,"kbs.us_0 kbs.us_4_NPK_0 NPK_4_3 3_24 24","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"3 3","24 24","24","24","kbs.us_0 kbs.us_4","kbs.us_0","kbs.us_4","0",-475.071428571428,0,56.5815409309788,0,187.78988764045,-418.48988764045,0,-475.071428571428,244.371428571429,665.1,434.4,14,4,4,10,0,-10,-0.78587625526401
"1256","kbs.us","0",6,41254,"kbs.us_0 kbs.us_4_Control_0 Control_4_3 3_28 28","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"3 3","28 28","28","28","kbs.us_0 kbs.us_4","kbs.us_0","kbs.us_4","0",-432.75,121.433333333333,386.475742574258,-72.3929487179486,-417.416127189643,-46.2742574257426,49.0403846153846,-311.316666666667,-103.333333333334,778.95,364.3,9,6,4,5,2,-5,-0.78587625526401
"1257","kbs.us","0",6,41274,"kbs.us_0 kbs.us_4_NPK_0 NPK_4_4 4_35 35","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"4 4","35 35","35","35","kbs.us_0 kbs.us_4","kbs.us_0","kbs.us_4","0",-263.613636363636,70.3900000000001,225.178069353327,-60.6136111111112,-33.6408218785789,-38.4355670103093,9.77638888888889,-193.223636363636,130.923636363637,414.25,351.95,11,5,4,7,1,-7,-0.78587625526401
"1258","kbs.us","0",6,41294,"kbs.us_0 kbs.us_4_Control_0 Control_4_4 4_40 40","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"4 4","40 40","40","40","kbs.us_0 kbs.us_4","kbs.us_0","kbs.us_4","0",-237.68,232.171428571428,199.344516129032,-185.290659340659,-196.445285359803,-38.3354838709677,46.8807692307693,-5.50857142857191,-182.391428571429,594.200000000001,406.299999999999,5,7,3,2,4,-2,-0.78587625526401
"1259","kbs.us","0",6,41314,"kbs.us_0 kbs.us_4_Control_0 Control_4_5 5_47 47","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"5 5","47 47","47","47","kbs.us_0 kbs.us_4","kbs.us_0","kbs.us_4","0",-99.105,45.7625,88.7815625,170.748252688172,-170.437315188172,-10.3234375,216.510752688172,-53.3425,89.0924999999999,330.35,366.1,10,8,7,3,1,-3,-0.78587625526401
"1260","kbs.us","0",6,41334,"kbs.us_0 kbs.us_4_NPK_0 NPK_4_5 5_49 49","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"5 5","49 49","49","49","kbs.us_0 kbs.us_4","kbs.us_0","kbs.us_4","0",-469.142857142857,0,227.163909774436,0,127.628947368421,-241.978947368421,0,-469.142857142857,354.792857142857,656.8,542.45,7,2,2,5,0,-5,-0.78587625526401
"1261","kbs.us","0",6,41534,"kbs.us_0 kbs.us_5_Control_0 Control_5_1 1_3 3","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"1 1","3 3","3","3","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-190.22,65.32,-81.522857142857,-58.4442105263157,442.517067669172,-271.742857142857,6.87578947368421,-124.9,302.55,475.55,653.2,15,10,9,6,1,-6,0.21412374473599
"1262","kbs.us","0",6,41554,"kbs.us_0 kbs.us_5_NPK_0 NPK_5_1 1_7 7","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"1 1","7 7","7","7","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-193.6,157.544444444444,151.96559139785,295.230345471522,-89.390381313816,-41.6344086021506,452.774789915966,-36.0555555555557,357.805555555555,387.2,708.95,14,9,7,7,2,-7,0.21412374473599
"1263","kbs.us","0",6,41574,"kbs.us_0 kbs.us_5_Control_0 Control_5_2 2_13 13","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"2 2","13 13","13","13","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-99.3833333333333,135.796153846154,86.1322222222222,-95.4913593256061,-34.9036834094358,-13.2511111111111,40.304794520548,36.4128205128207,-44.2628205128197,596.3,588.450000000001,12,13,10,2,3,-2,0.21412374473599
"1264","kbs.us","0",6,41594,"kbs.us_0 kbs.us_5_NPK_0 NPK_5_2 2_20 20","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"2 2","20 20","20","20","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-331.45,369.233333333334,240.867391304348,-171.429761904762,479.629037267081,-90.5826086956521,197.803571428572,37.7833333333335,549.066666666667,520.85,1107.7,11,6,4,7,2,-7,0.21412374473599
"1265","kbs.us","0",6,41614,"kbs.us_0 kbs.us_5_NPK_0 NPK_5_3 3_24 24","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"3 3","24 24","24","24","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-570.085714285714,0,69.3924558587476,0,761.993258426967,-500.693258426966,0,-570.085714285714,831.385714285714,665.1,926.4,14,2,2,12,0,-12,0.21412374473599
"1266","kbs.us","0",6,41634,"kbs.us_0 kbs.us_5_Control_0 Control_5_3 3_28 28","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"3 3","28 28","28","28","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-346.2,167.742857142857,284.50099009901,-56.9692722371966,-240.924575004671,-61.6990099009901,110.77358490566,-178.457142857143,-13.3928571428576,778.95,587.099999999999,9,7,5,4,2,-4,0.21412374473599
"1267","kbs.us","0",6,41654,"kbs.us_0 kbs.us_5_NPK_0 NPK_5_4 4_35 35","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"4 4","35 35","35","35","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-376.590909090909,428.25,303.990393626991,-402.555,489.155515463918,-72.6005154639176,25.6950000000001,51.6590909090913,390.590909090909,414.25,856.5,11,2,1,10,1,-10,0.21412374473599
"1268","kbs.us","0",6,41674,"kbs.us_0 kbs.us_5_Control_0 Control_5_4 4_40 40","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"4 4","40 40","40","40","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-356.52,311.375,286.238279569893,-232.775485436893,20.2322058670001,-70.2817204301076,78.5995145631068,-45.1450000000004,73.6949999999997,594.200000000001,622.75,5,4,2,3,2,-3,0.21412374473599
"1269","kbs.us","0",6,41694,"kbs.us_0 kbs.us_5_Control_0 Control_5_5 5_47 47","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"5 5","47 47","47","47","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-132.14,50.6142857142858,87.4051041666667,183.357412398922,-165.286802279874,-44.7348958333333,233.971698113208,-81.5257142857142,105.475714285715,330.35,354.3,10,7,6,4,1,-4,0.21412374473599
"1270","kbs.us","0",6,41714,"kbs.us_0 kbs.us_5_NPK_0 NPK_5_5 5_49 49","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"5 5","49 49","49","49","kbs.us_0 kbs.us_5","kbs.us_0","kbs.us_5","0",-562.971428571428,0,251.855639097745,0,-118.334210526316,-311.115789473684,0,-562.971428571428,133.521428571429,656.8,227.35,7,1,1,6,0,-6,0.21412374473599
"1271","kbs.us","0",6,41914,"kbs.us_0 kbs.us_6_Control_0 Control_6_1 1_3 3","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"1 1","3 3","3","3","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-221.923333333333,0,-65.4969963369962,0,443.070329670329,-287.420329670329,0,-221.923333333333,377.573333333333,475.55,631.2,15,8,8,7,0,-7,1.21412374473599
"1272","kbs.us","0",6,41934,"kbs.us_0 kbs.us_6_NPK_0 NPK_6_1 1_7 7","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"1 1","7 7","7","7","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-331.885714285714,118,-38.6605222734255,38.1764705882352,181.169765970904,-370.54623655914,156.176470588235,-213.885714285715,180.685714285714,387.2,353.999999999999,14,3,2,12,1,-12,1.21412374473599
"1273","kbs.us","0",6,41954,"kbs.us_0 kbs.us_6_Control_0 Control_6_2 2_13 13","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"2 2","13 13","13","13","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-198.766666666667,83.78,172.264444444444,-45.6981818181818,-188.979595959596,-26.5022222222222,38.0818181818182,-114.986666666667,-62.4133333333331,596.3,418.9,12,10,8,4,2,-4,1.21412374473599
"1274","kbs.us","0",6,41974,"kbs.us_0 kbs.us_6_NPK_0 NPK_6_2 2_20 20","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"2 2","20 20","20","20","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-426.15,0,281.217826086957,0,576.082173913043,-144.932173913043,0,-426.15,857.3,520.85,952,11,2,2,9,0,-9,1.21412374473599
"1275","kbs.us","0",6,41994,"kbs.us_0 kbs.us_6_NPK_0 NPK_6_3 3_24 24","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"3 3","24 24","24","24","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-570.085714285714,0,-5.33788121990367,0,762.073595505618,-575.423595505618,0,-570.085714285714,756.735714285714,665.1,851.75,14,2,2,12,0,-12,1.21412374473599
"1276","kbs.us","0",6,42014,"kbs.us_0 kbs.us_6_Control_0 Control_6_3 3_28 28","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"3 3","28 28","28","28","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-432.75,226.383333333333,363.338613861386,-172.766228070176,-84.0057191245438,-69.4113861386139,53.6171052631579,-206.366666666667,106.566666666667,778.95,679.15,9,6,4,5,2,-5,1.21412374473599
"1277","kbs.us","0",6,42034,"kbs.us_0 kbs.us_6_NPK_0 NPK_6_4 4_35 35","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"4 4","35 35","35","35","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-338.931818181818,228.616666666667,287.684395501405,-206.006227106227,300.236983119973,-51.2474226804124,22.6104395604396,-110.315151515151,381.915151515152,414.25,685.85,11,3,2,9,1,-9,1.21412374473599
"1278","kbs.us","0",6,42054,"kbs.us_0 kbs.us_6_Control_0 Control_6_4 4_40 40","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"4 4","40 40","40","40","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-118.84,173.766666666667,112.450752688172,-101.671985815603,-138.605433539236,-6.38924731182796,72.0946808510638,54.9266666666666,-127.826666666667,594.200000000001,521.3,5,6,4,1,2,-1,1.21412374473599
"1279","kbs.us","0",6,42074,"kbs.us_0 kbs.us_6_Control_0 Control_6_5 5_47 47","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"5 5","47 47","47","47","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-231.245,146.65,-71.5758333333333,352.584042553192,59.8367907801418,-302.820833333333,499.234042553192,-84.5949999999999,340.845,330.35,586.6,10,4,3,7,1,-7,1.21412374473599
"1280","kbs.us","0",6,42094,"kbs.us_0 kbs.us_6_NPK_0 NPK_6_5 5_49 49","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"5 5","49 49","49","49","kbs.us_0 kbs.us_6","kbs.us_0","kbs.us_6","0",-562.971428571428,0,251.855639097745,0,163.165789473684,-311.115789473684,0,-562.971428571428,415.021428571429,656.8,508.85,7,1,1,6,0,-6,1.21412374473599
"1281","kibber.in","0",6,42290,"kibber.in_0 kibber.in_1_NPK_0 NPK_1_1 1_2 2","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","2 2","2","2","kibber.in_0 kibber.in_1","kibber.in_0","kibber.in_1","0",0,3.775,0,-0.863,-3.012,0,2.912,3.775,-3.875,7.65,7.55,2,4,2,0,2,0,-3.78587625526401
"1282","kibber.in","0",6,42302,"kibber.in_0 kibber.in_1_Control_0 Control_1_1 1_9 9","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","9 9","9","9","kibber.in_0 kibber.in_1","kibber.in_0","kibber.in_1","0",-1.86666666666667,7.93333333333334,1.53666666666667,-6.26587301587302,16.8625396825397,-0.33,1.66746031746032,6.06666666666667,12.1333333333333,5.6,23.8,3,3,2,1,1,-1,-3.78587625526401
"1283","kibber.in","0",6,42314,"kibber.in_0 kibber.in_1_Control_0 Control_1_2 2_11 11","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","11 11","11","11","kibber.in_0 kibber.in_1","kibber.in_0","kibber.in_1","0",0,39.2135922330097,0,-26.8893203883495,31.0591322815534,0,12.3242718446602,39.2135922330097,4.16981189320389,11.515625,54.8990291262136,2,7,2,0,5,0,-3.78587625526401
"1284","kibber.in","0",6,42326,"kibber.in_0 kibber.in_1_NPK_0 NPK_1_2 2_18 18","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"2 2","18 18","18","18","kibber.in_0 kibber.in_1","kibber.in_0","kibber.in_1","0",-11.8990384615385,4.85,-1.74519230769231,0.60763888888889,-5.91148504273504,-13.6442307692308,5.45763888888889,-7.04903846153847,-7.04903846153847,23.7980769230769,9.7,4,4,2,2,2,-2,-3.78587625526401
"1285","kibber.in","0",6,42338,"kibber.in_0 kibber.in_1_Control_0 Control_1_3 3_21 21","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"3 3","21 21","21","21","kibber.in_0 kibber.in_1","kibber.in_0","kibber.in_1","0",-19.1625,19.95,-1.50568181818182,-7.55,9.31818181818182,-20.6681818181818,12.4,0.787499999999998,0.262499999999999,25.55,26.6,4,4,1,3,3,-3,-3.78587625526401
"1286","kibber.in","0",6,42350,"kibber.in_0 kibber.in_1_NPK_0 NPK_1_3 3_22 22","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"3 3","22 22","22","22","kibber.in_0 kibber.in_1","kibber.in_0","kibber.in_1","0",-2.09,2.96,-4.32666666666667,0.32913043478261,7.47753623188406,-6.41666666666667,3.28913043478261,0.87,3.48,10.45,14.8,5,5,4,1,1,-1,-3.78587625526401
"1287","kibber.in","0",6,42422,"kibber.in_0 kibber.in_2_NPK_0 NPK_2_1 1_2 2","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"1 1","2 2","2","2","kibber.in_0 kibber.in_2","kibber.in_0","kibber.in_2","0",0,55.4666666666666,0,8.7686274509804,11.3147058823529,0,64.235294117647,55.4666666666666,20.0833333333333,7.65,83.1999999999999,2,6,2,0,4,0,-2.78587625526401
"1288","kibber.in","0",6,42434,"kibber.in_0 kibber.in_2_Control_0 Control_2_1 1_9 9","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"1 1","9 9","9","9","kibber.in_0 kibber.in_2","kibber.in_0","kibber.in_2","0",-1.86666666666667,29.925,1.53666666666667,-19.9630165289256,44.6180165289256,-0.33,9.96198347107438,28.0583333333333,26.1916666666667,5.6,59.85,3,4,2,1,2,-1,-2.78587625526401
"1289","kibber.in","0",6,42446,"kibber.in_0 kibber.in_2_Control_0 Control_2_2 2_11 11","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"2 2","11 11","11","11","kibber.in_0 kibber.in_2","kibber.in_0","kibber.in_2","0",0,73.6875,0,-51.4990384615384,64.5459134615384,0,22.1884615384615,73.6875,13.046875,11.515625,98.2499999999999,2,8,2,0,6,0,-2.78587625526401
"1290","kibber.in","0",6,42458,"kibber.in_0 kibber.in_2_NPK_0 NPK_2_2 2_18 18","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"2 2","18 18","18","18","kibber.in_0 kibber.in_2","kibber.in_0","kibber.in_2","0",-11.8990384615385,57.8333333333333,-1.74519230769231,-9.28333333333333,28.0461538461538,-13.6442307692308,48.55,45.9342948717949,17.0176282051282,23.7980769230769,86.75,4,6,2,2,4,-2,-2.78587625526401
"1291","kibber.in","0",6,42470,"kibber.in_0 kibber.in_2_Control_0 Control_2_3 3_21 21","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"3 3","21 21","21","21","kibber.in_0 kibber.in_2","kibber.in_0","kibber.in_2","0",-12.775,5.04,-5.45227272727273,-1.24,-2.72272727272727,-18.2272727272727,3.8,-7.735,-9.415,25.55,8.4,4,5,2,2,3,-2,-2.78587625526401
"1292","kibber.in","0",6,42482,"kibber.in_0 kibber.in_2_NPK_0 NPK_2_3 3_22 22","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"3 3","22 22","22","22","kibber.in_0 kibber.in_2","kibber.in_0","kibber.in_2","0",-4.18,16.68,-3.25666666666667,14.6161904761904,7.3904761904762,-7.43666666666667,31.2961904761904,12.5,18.75,10.45,41.6999999999999,5,5,3,2,2,-2,-2.78587625526401
"1293","kibber.in","0",6,42554,"kibber.in_0 kibber.in_3_NPK_0 NPK_3_1 1_2 2","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"1 1","2 2","2","2","kibber.in_0 kibber.in_3","kibber.in_0","kibber.in_3","0",0,5.01,0,-0.280270270270268,-4.02972972972973,0,4.72972972972973,5.01,-4.31,7.65,8.35,2,5,2,0,3,0,-1.78587625526401
"1294","kibber.in","0",6,42565,"kibber.in_0 kibber.in_3_Control_0 Control_3_1 1_9 9","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"1 1","9 9","9","9","kibber.in_0 kibber.in_3","kibber.in_0","kibber.in_3","0",-3.73333333333333,8.525,3.18333333333333,-3.575,7.05,-0.549999999999999,4.95,4.79166666666667,6.65833333333333,5.6,17.05,3,2,1,2,1,-2,-1.78587625526401
"1295","kibber.in","0",6,42576,"kibber.in_0 kibber.in_3_Control_0 Control_3_2 2_11 11","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"2 2","11 11","11","11","kibber.in_0 kibber.in_3","kibber.in_0","kibber.in_3","0",0,38.8743961352657,0,-27.212077294686,35.1336503623188,0,11.6623188405797,38.8743961352657,7.92157306763284,11.515625,58.3115942028985,2,6,2,0,4,0,-1.78587625526401
"1296","kibber.in","0",6,42597,"kibber.in_0 kibber.in_3_Control_0 Control_3_3 3_21 21","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"3 3","21 21","21","21","kibber.in_0 kibber.in_3","kibber.in_0","kibber.in_3","0",-19.1625,11.1,-3.94659090909091,-2.95,4.20909090909091,-23.1090909090909,8.15,-8.0625,-2.6875,25.55,14.8,4,4,1,3,3,-3,-1.78587625526401
"1297","kibber.in","0",6,42608,"kibber.in_0 kibber.in_3_NPK_0 NPK_3_3 3_22 22","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"3 3","22 22","22","22","kibber.in_0 kibber.in_3","kibber.in_0","kibber.in_3","0",-4.18,9.98000000000002,-3.25666666666667,9.65555555555558,2.30111111111111,-7.43666666666667,19.6355555555556,5.80000000000002,8.70000000000003,10.45,24.95,5,5,3,2,2,-2,-1.78587625526401
"1298","kibber.in","0",6,42664,"kibber.in_0 kibber.in_4_NPK_0 NPK_4_1 1_2 2","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"1 1","2 2","2","2","kibber.in_0 kibber.in_4","kibber.in_0","kibber.in_4","0",0,5.91,0,-1.91,-1.8,0,4,5.91,-3.71,7.65,9.85,2,5,2,0,3,0,-0.78587625526401
"1299","kibber.in","0",6,42676,"kibber.in_0 kibber.in_4_Control_0 Control_4_1 1_9 9","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"1 1","9 9","9","9","kibber.in_0 kibber.in_4","kibber.in_0","kibber.in_4","0",-1.86666666666667,30.45,1.53666666666667,-16.1441176470588,41.3241176470588,-0.33,14.3058823529412,28.5833333333333,26.7166666666667,5.6,60.9,3,4,2,1,2,-1,-0.78587625526401
"1300","kibber.in","0",6,42688,"kibber.in_0 kibber.in_4_Control_0 Control_4_2 2_11 11","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"2 2","11 11","11","11","kibber.in_0 kibber.in_4","kibber.in_0","kibber.in_4","0",0,35.6836496836497,0,-25.3013653013653,28.0592001748252,0,10.3822843822844,35.6836496836497,2.75783487345988,11.515625,49.9571095571096,2,7,2,0,5,0,-0.78587625526401
"1301","kibber.in","0",6,42700,"kibber.in_0 kibber.in_4_NPK_0 NPK_4_2 2_18 18","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"2 2","18 18","18","18","kibber.in_0 kibber.in_4","kibber.in_0","kibber.in_4","0",-11.8990384615385,16.88,-1.74519230769231,9.11999999999998,-8.02051282051282,-13.6442307692308,26,4.98096153846152,-0.645705128205143,23.7980769230769,28.1333333333333,4,5,2,2,3,-2,-0.78587625526401
"1302","kibber.in","0",6,42712,"kibber.in_0 kibber.in_4_Control_0 Control_4_3 3_21 21","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"3 3","21 21","21","21","kibber.in_0 kibber.in_4","kibber.in_0","kibber.in_4","0",-12.775,18.8333333333333,-5.45227272727273,-2.58333333333335,4.67727272727273,-18.2272727272727,16.25,6.0583333333333,-3.35833333333335,25.55,28.25,4,6,2,2,4,-2,-0.78587625526401
"1303","kibber.in","0",6,42724,"kibber.in_0 kibber.in_4_NPK_0 NPK_4_3 3_22 22","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"3 3","22 22","22","22","kibber.in_0 kibber.in_4","kibber.in_0","kibber.in_4","0",-2.09,9.13333333333334,-4.32666666666667,14.2427054154995,-0.00937208216619523,-6.41666666666667,23.3760387488329,7.04333333333334,9.90666666666667,10.45,27.4,5,6,4,1,2,-1,-0.78587625526401
"1304","kibber.in","0",6,42796,"kibber.in_0 kibber.in_6_NPK_0 NPK_6_1 1_2 2","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"1 1","2 2","2","2","kibber.in_0 kibber.in_6","kibber.in_0","kibber.in_6","0",0,3.10399159663866,0,-0.496638655462187,-5.91176470588235,0,2.60735294117648,3.10399159663866,-6.40840336134453,7.65,4.34558823529413,2,7,2,0,5,0,1.21412374473599
"1305","kibber.in","0",6,42808,"kibber.in_0 kibber.in_6_Control_0 Control_6_1 1_9 9","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"1 1","9 9","9","9","kibber.in_0 kibber.in_6","kibber.in_0","kibber.in_6","0",-1.86666666666667,1.36666666666667,1.53666666666667,0.658333333333333,-3.195,-0.33,2.025,-0.5,-1,5.6,4.1,3,3,2,1,1,-1,1.21412374473599
"1306","kibber.in","0",6,42820,"kibber.in_0 kibber.in_6_Control_0 Control_6_2 2_11 11","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"2 2","11 11","11","11","kibber.in_0 kibber.in_6","kibber.in_0","kibber.in_6","0",0,25.74,0,-4.94,10.584375,0,20.8,25.74,5.644375,11.515625,42.9,2,5,2,0,3,0,1.21412374473599
"1307","kibber.in","0",6,42832,"kibber.in_0 kibber.in_6_NPK_0 NPK_6_2 2_18 18","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"2 2","18 18","18","18","kibber.in_0 kibber.in_6","kibber.in_0","kibber.in_6","0",-17.8485576923077,10.494,3.56971153846154,0.477,-4.74923076923077,-14.2788461538462,10.971,-7.3545576923077,-0.702519230769233,23.7980769230769,15.741,4,3,1,3,2,-3,1.21412374473599
"1308","kibber.in","0",6,42844,"kibber.in_0 kibber.in_6_Control_0 Control_6_3 3_21 21","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"3 3","21 21","21","21","kibber.in_0 kibber.in_6","kibber.in_0","kibber.in_6","0",-12.775,35.4553571428571,-5.45227272727273,-16.1160714285714,26.5210227272727,-18.2272727272727,19.3392857142857,22.6803571428571,4.95267857142857,25.55,53.1830357142857,4,6,2,2,4,-2,1.21412374473599
"1309","kibber.in","0",6,42856,"kibber.in_0 kibber.in_6_NPK_0 NPK_6_3 3_22 22","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"3 3","22 22","22","22","kibber.in_0 kibber.in_6","kibber.in_0","kibber.in_6","0",-6.27,14.25,-1.84666666666667,11.1985714285714,0.718095238095236,-8.11666666666667,25.4485714285714,7.97999999999998,10.07,10.45,28.5,5,4,2,3,2,-3,1.21412374473599
"1310","kidman.au","0",1,42928,"kidman.au_0 kidman.au_1_Control_0 Control_1_1 1_6 6","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","6 6","6","6","kidman.au_0 kidman.au_1","kidman.au_0","kidman.au_1","0",-59.7500000000001,264.3,57.3541666666667,-229.428676470588,197.374509803921,-2.39583333333333,34.8713235294118,204.55,25.2999999999997,298.75,528.6,5,8,4,1,4,-1,-3.78587625526401
"1311","kidman.au","0",1,42940,"kidman.au_0 kidman.au_1_NPK_0 NPK_1_1 1_10 10","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","10 10","10","10","kidman.au_0 kidman.au_1","kidman.au_0","kidman.au_1","0",-164.05,230.421428571429,155.73,-168.129761904762,-8.47166666666686,-8.31999999999999,62.2916666666666,66.3714285714285,-20.8714285714288,492.15,537.65,6,7,4,2,3,-2,-3.78587625526401
"1312","kidman.au","0",1,42952,"kidman.au_0 kidman.au_1_Control_0 Control_1_2 2_16 16","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","16 16","16","16","kidman.au_0 kidman.au_1","kidman.au_0","kidman.au_1","0",-29.7944444444444,20.7888888888889,28.0434240362812,-16.0588888888889,-84.0289795918365,-1.75102040816327,4.73,-9.00555555555554,-72.0444444444443,268.15,187.1,9,9,8,1,1,-1,-3.78587625526401
